id,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
913,RO,ROU,Romania,1/1/11,17624.5779,74.4097561,20147528,9.7,7.4,Europe & Central Asia,Upper middle income
914,RO,ROU,Romania,1/1/96,6023.865735,69.10487805,22619004,10.2,13.1,Europe & Central Asia,Upper middle income
915,RO,ROU,Romania,1/1/10,16579.84936,73.45853659,20246871,10.5,7.9,Europe & Central Asia,Upper middle income
916,RS,SRB,Serbia,1/1/06,9889.713911,73.38536585,7411569,9.58,5.2,Europe & Central Asia,Upper middle income
917,RS,SRB,Serbia,1/1/05,8860.521508,72.83414634,7440769,9.7,5.5,Europe & Central Asia,Upper middle income
918,RS,SRB,Serbia,1/1/04,8109.27006,72.68292683,7463157,10.5,6,Europe & Central Asia,Upper middle income
919,RS,SRB,Serbia,1/1/14,13698.56643,75.53414634,7130576,9.3,4.3,Europe & Central Asia,Upper middle income
920,RS,SRB,Serbia,1/1/00,5777.642372,71.58292683,7516346,9.8,7.7,Europe & Central Asia,Upper middle income
921,RS,SRB,Serbia,1/1/07,10452.58188,73.63170732,7381579,9.22,5.1,Europe & Central Asia,Upper middle income
922,RS,SRB,Serbia,1/1/08,11892.78712,73.88536585,7350222,9.4,5,Europe & Central Asia,Upper middle income
923,RS,SRB,Serbia,1/1/02,6765.697997,72.28536585,7496522,10.4,7.1,Europe & Central Asia,Upper middle income
924,RS,SRB,Serbia,1/1/99,5225.608694,NA,7540401,9.6,8,Europe & Central Asia,Upper middle income
925,RS,SRB,Serbia,1/1/03,7220.645046,72.43658537,7480591,10.6,6.6,Europe & Central Asia,Upper middle income
926,RS,SRB,Serbia,1/1/98,5837.278835,NA,7567745,10.09,8.6,Europe & Central Asia,Upper middle income
927,RS,SRB,Serbia,1/1/13,13668.11716,75.18536585,7164132,9.2,4.4,Europe & Central Asia,Upper middle income
928,RS,SRB,Serbia,1/1/10,11813.4578,74.33658537,7291436,9.4,4.8,Europe & Central Asia,Upper middle income
929,RS,SRB,Serbia,1/1/01,6215.021359,72.23414634,7503433,10.5,7.5,Europe & Central Asia,Upper middle income
930,RS,SRB,Serbia,1/1/97,5616.249652,72.03902439,7596501,10.49,9.5,Europe & Central Asia,Upper middle income
931,RS,SRB,Serbia,1/1/09,11802.35253,73.98536585,7320807,9.6,4.9,Europe & Central Asia,Upper middle income
932,RS,SRB,Serbia,1/1/11,12571.8955,74.53658537,7234099,9.1,4.7,Europe & Central Asia,Upper middle income
933,RS,SRB,Serbia,1/1/12,13000.07329,74.83658537,7199077,9.3,4.5,Europe & Central Asia,Upper middle income
934,RS,SRB,Serbia,1/1/96,5137.2106,NA,7617794,10.8,10.8,Europe & Central Asia,Upper middle income
935,RS,SRB,Serbia,1/1/95,4920.721253,NA,7625357,11.3,12.2,Europe & Central Asia,Upper middle income
936,RU,RUS,Russian Federation,1/1/07,16648.59349,67.49756098,142805088,11.3,7.7,Europe & Central Asia,Upper middle income
937,RU,RUS,Russian Federation,1/1/06,14916.18526,66.64317073,143049528,10.4,8.3,Europe & Central Asia,Upper middle income
938,RU,RUS,Russian Federation,1/1/10,20497.95231,68.85609756,142849449,12.5,6.3,Europe & Central Asia,Upper middle income
939,RU,RUS,Russian Federation,1/1/08,20163.61168,67.84878049,142742350,12,7.2,Europe & Central Asia,Upper middle income
940,RU,RUS,Russian Federation,1/1/05,11822.3709,65.47,143518523,10.2,9,Europe & Central Asia,Upper middle income
941,RU,RUS,Russian Federation,1/1/14,25094.7271,70.36585366,143819569,13.3,5.2,Europe & Central Asia,Upper middle income
942,RU,RUS,Russian Federation,1/1/91,7844.086114,68.47439024,148624000,12.1,14,Europe & Central Asia,Upper middle income
943,RU,RUS,Russian Federation,1/1/90,8012.802317,68.90243902,148292000,13.4,14,Europe & Central Asia,Upper middle income
944,RU,RUS,Russian Federation,1/1/09,19386.59368,68.60487805,142785342,12.3,6.7,Europe & Central Asia,Upper middle income
945,RU,RUS,Russian Federation,1/1/01,7367.609061,65.48780488,145976083,9.1,11.9,Europe & Central Asia,Upper middle income
946,RU,RUS,Russian Federation,1/1/02,8029.122652,65.08536585,145306046,9.8,11.2,Europe & Central Asia,Upper middle income
947,RU,RUS,Russian Federation,1/1/92,6854.085483,66.87317073,148689000,10.7,14,Europe & Central Asia,Upper middle income
948,RU,RUS,Russian Federation,1/1/04,10231.42645,65.42121951,144067054,10.4,9.7,Europe & Central Asia,Upper middle income
949,RU,RUS,Russian Federation,1/1/13,24165.32683,70.36585366,143506911,13.2,5.4,Europe & Central Asia,Upper middle income
950,RU,RUS,Russian Federation,1/1/93,6416.169193,64.93585366,148520000,9.4,14.2,Europe & Central Asia,Upper middle income
951,RU,RUS,Russian Federation,1/1/03,9253.577429,65.00756098,144648257,10.2,10.5,Europe & Central Asia,Upper middle income
952,RU,RUS,Russian Federation,1/1/94,5736.160138,64.46707317,148336000,9.5,14.3,Europe & Central Asia,Upper middle income
953,RU,RUS,Russian Federation,1/1/99,5914.300411,66.04365854,147214392,8.3,13.1,Europe & Central Asia,Upper middle income
954,RU,RUS,Russian Federation,1/1/98,5460.354978,66.78390244,147670692,8.8,13.5,Europe & Central Asia,Upper middle income
955,RU,RUS,Russian Federation,1/1/97,5697.327822,66.95073171,147915307,8.6,13.8,Europe & Central Asia,Upper middle income
956,RU,RUS,Russian Federation,1/1/96,5515.985165,66.19414634,148160042,8.9,14.1,Europe & Central Asia,Upper middle income
957,RU,RUS,Russian Federation,1/1/95,5611.658378,65.22121951,148375726,9.3,14.3,Europe & Central Asia,Upper middle income
958,RU,RUS,Russian Federation,1/1/00,6825.411391,65.34146341,146596557,8.7,12.5,Europe & Central Asia,Upper middle income
959,RU,RUS,Russian Federation,1/1/11,24074.36458,69.65853659,142960868,12.6,6,Europe & Central Asia,Upper middle income
960,RU,RUS,Russian Federation,1/1/12,25316.63579,70.36585366,143201676,13.3,5.7,Europe & Central Asia,Upper middle income
961,SE,SWE,Sweden,1/1/09,39657.24129,81.35121951,9298515,12,1.6,Europe & Central Asia,High income: OECD
962,SE,SWE,Sweden,1/1/05,34332.32594,80.54634146,9029572,11.2,1.9,Europe & Central Asia,High income: OECD
963,SE,SWE,Sweden,1/1/97,24504.61163,79.19756098,8846062,10.2,2.4,Europe & Central Asia,High income: OECD
964,SE,SWE,Sweden,1/1/06,37571.1263,80.74878049,9080505,11.7,1.8,Europe & Central Asia,High income: OECD
965,SE,SWE,Sweden,1/1/13,45067.43719,81.95609756,9600379,11.8,1.6,Europe & Central Asia,High income: OECD
966,SE,SWE,Sweden,1/1/11,43709.21145,81.80243902,9449213,11.8,1.6,Europe & Central Asia,High income: OECD
967,SE,SWE,Sweden,1/1/14,45297.76552,81.95609756,9696110,11.9,1.6,Europe & Central Asia,High income: OECD
968,SE,SWE,Sweden,1/1/98,25550.25697,79.33902439,8850974,10.1,2.4,Europe & Central Asia,High income: OECD
969,SE,SWE,Sweden,1/1/99,27184.58541,79.44146341,8857874,10,2.3,Europe & Central Asia,High income: OECD
970,SE,SWE,Sweden,1/1/00,29376.69291,79.64390244,8872109,10.2,2.3,Europe & Central Asia,High income: OECD
971,SE,SWE,Sweden,1/1/04,34259.80933,80.49756098,8993531,11.2,2,Europe & Central Asia,High income: OECD
972,SE,SWE,Sweden,1/1/92,20469.54982,77.99878049,8668067,14.2,3.2,Europe & Central Asia,High income: OECD
973,SE,SWE,Sweden,1/1/93,20404.8272,78.0604878,8718561,13.5,3,Europe & Central Asia,High income: OECD
974,SE,SWE,Sweden,1/1/03,32064.76331,80.09512195,8958229,11.1,2.1,Europe & Central Asia,High income: OECD
975,SE,SWE,Sweden,1/1/10,41755.98017,81.45121951,9378126,12.3,1.6,Europe & Central Asia,High income: OECD
976,SE,SWE,Sweden,1/1/08,41880.84077,81.1,9219637,11.9,1.7,Europe & Central Asia,High income: OECD
977,SE,SWE,Sweden,1/1/96,23597.59671,78.95902439,8840998,10.8,2.5,Europe & Central Asia,High income: OECD
978,SE,SWE,Sweden,1/1/07,40560.8943,80.9,9148092,11.7,1.8,Europe & Central Asia,High income: OECD
979,SE,SWE,Sweden,1/1/12,44433.72669,81.70487805,9519374,11.9,1.6,Europe & Central Asia,High income: OECD
980,SE,SWE,Sweden,1/1/01,29818.59459,79.79512195,8895960,10.3,2.3,Europe & Central Asia,High income: OECD
981,SE,SWE,Sweden,1/1/91,20367.03417,77.66682927,8617375,14.4,3.4,Europe & Central Asia,High income: OECD
982,SE,SWE,Sweden,1/1/94,21537.27403,78.6502439,8780745,12.8,2.9,Europe & Central Asia,High income: OECD
983,SE,SWE,Sweden,1/1/02,30790.50518,79.84634146,8924958,10.7,2.2,Europe & Central Asia,High income: OECD
984,SE,SWE,Sweden,1/1/90,20075.83393,77.53682927,8558835,14.5,3.5,Europe & Central Asia,High income: OECD
985,SE,SWE,Sweden,1/1/95,22751.584,78.7404878,8826939,11.7,2.7,Europe & Central Asia,High income: OECD
986,SI,SVN,Slovenia,1/1/06,25869.21157,78.08658537,2006868,9.4,2.3,Europe & Central Asia,High income: OECD
987,SI,SVN,Slovenia,1/1/09,27506.33141,78.97073171,2039669,10.7,1.9,Europe & Central Asia,High income: OECD
988,SI,SVN,Slovenia,1/1/97,15063.44646,74.70731707,1985956,9.1,3.7,Europe & Central Asia,High income: OECD
989,SI,SVN,Slovenia,1/1/04,22689.43806,77.20731707,1997012,9,2.6,Europe & Central Asia,High income: OECD
990,SI,SVN,Slovenia,1/1/01,18796.73034,75.75853659,1992060,8.8,3.1,Europe & Central Asia,High income: OECD
991,SI,SVN,Slovenia,1/1/07,27677.80216,78.56097561,2018122,9.8,2.2,Europe & Central Asia,High income: OECD
992,SI,SVN,Slovenia,1/1/08,29598.13922,78.76585366,2021316,10.8,2.1,Europe & Central Asia,High income: OECD
993,SI,SVN,Slovenia,1/1/05,23887.77928,77.61219512,2000474,9.1,2.5,Europe & Central Asia,High income: OECD
994,SI,SVN,Slovenia,1/1/98,15948.84809,74.80731707,1981629,9,3.5,Europe & Central Asia,High income: OECD
995,SI,SVN,Slovenia,1/1/99,16997.60107,75.0097561,1983045,8.8,3.4,Europe & Central Asia,High income: OECD
996,SI,SVN,Slovenia,1/1/00,17877.60796,75.41219512,1988925,9.1,3.3,Europe & Central Asia,High income: OECD
997,SI,SVN,Slovenia,1/1/13,29097.57595,80.32195122,2059953,10.2,1.5,Europe & Central Asia,High income: OECD
998,SI,SVN,Slovenia,1/1/03,20945.64139,76.85853659,1995733,8.7,2.8,Europe & Central Asia,High income: OECD
999,SI,SVN,Slovenia,1/1/95,13227.13822,73.95853659,1989872,9.5,4,Europe & Central Asia,High income: OECD
1000,SI,SVN,Slovenia,1/1/12,28481.75131,80.12439024,2057159,10.7,1.6,Europe & Central Asia,High income: OECD
1001,SI,SVN,Slovenia,1/1/11,28513.47483,79.97073171,2052843,10.7,1.7,Europe & Central Asia,High income: OECD
1002,SI,SVN,Slovenia,1/1/02,20127.96596,76.00731707,1994530,8.8,3,Europe & Central Asia,High income: OECD
1003,SI,SVN,Slovenia,1/1/96,14033.28592,74.45853659,1988628,9.4,3.8,Europe & Central Asia,High income: OECD
1004,SI,SVN,Slovenia,1/1/10,27607.72304,79.42195122,2048583,10.9,1.8,Europe & Central Asia,High income: OECD
1005,SI,SVN,Slovenia,1/1/14,30402.6773,80.5195122,2061980,10.3,1.5,Europe & Central Asia,High income: OECD
1006,SK,SVK,Slovak Republic,1/1/93,7276.525713,72.44878049,5325305,13.8,11,Europe & Central Asia,High income: OECD
1007,SK,SVK,Slovak Republic,1/1/06,18810.72039,74.20487805,5373054,10,5.4,Europe & Central Asia,High income: OECD
1008,SK,SVK,Slovak Republic,1/1/00,11158.46027,73.05121951,5388720,10.2,7.3,Europe & Central Asia,High income: OECD
1009,SK,SVK,Slovak Republic,1/1/04,14988.61336,73.95853659,5372280,10,5.9,Europe & Central Asia,High income: OECD
1010,SK,SVK,Slovak Republic,1/1/05,16525.50041,73.90487805,5372807,10.1,5.6,Europe & Central Asia,High income: OECD
1011,SK,SVK,Slovak Republic,1/1/94,7861.506564,72.3,5346331,12.4,10.5,Europe & Central Asia,High income: OECD
1012,SK,SVK,Slovak Republic,1/1/92,6988.690782,71.79512195,5305016,14.1,11.5,Europe & Central Asia,High income: OECD
1013,SK,SVK,Slovak Republic,1/1/09,23172.34658,74.9097561,5386406,11.4,5.1,Europe & Central Asia,High income: OECD
1014,SK,SVK,Slovak Republic,1/1/13,27414.21303,76.41219512,5413393,10.1,4.6,Europe & Central Asia,High income: OECD
1015,SK,SVK,Slovak Republic,1/1/07,21439.30671,74.20731707,5374622,10.1,5.3,Europe & Central Asia,High income: OECD
1016,SK,SVK,Slovak Republic,1/1/08,23844.9745,74.70487805,5379233,10.7,5.2,Europe & Central Asia,High income: OECD
1017,SK,SVK,Slovak Republic,1/1/14,28326.52993,76.71463415,5418649,10.2,4.4,Europe & Central Asia,High income: OECD
1018,SK,SVK,Slovak Republic,1/1/02,13136.80796,73.60487805,5376912,9.5,6.6,Europe & Central Asia,High income: OECD
1019,SK,SVK,Slovak Republic,1/1/99,10568.6007,72.90243902,5396020,10.4,7.7,Europe & Central Asia,High income: OECD
1020,SK,SVK,Slovak Republic,1/1/03,13906.22148,73.60487805,5373374,9.6,6.2,Europe & Central Asia,High income: OECD
1021,SK,SVK,Slovak Republic,1/1/12,26091.27983,76.1097561,5407579,10.3,4.7,Europe & Central Asia,High income: OECD
1022,SK,SVK,Slovak Republic,1/1/11,25167.45381,75.95853659,5398384,11.3,4.9,Europe & Central Asia,High income: OECD
1023,SK,SVK,Slovak Republic,1/1/95,8469.61761,72.25365854,5361999,11.5,9.9,Europe & Central Asia,High income: OECD
1024,SK,SVK,Slovak Republic,1/1/01,12236.65053,73.40243902,5378867,9.5,6.9,Europe & Central Asia,High income: OECD
1025,SK,SVK,Slovak Republic,1/1/10,24515.69235,75.11219512,5391428,11.2,5,Europe & Central Asia,High income: OECD
1026,SK,SVK,Slovak Republic,1/1/96,9204.420233,72.65365854,5373361,11.2,9.3,Europe & Central Asia,High income: OECD
1027,SK,SVK,Slovak Republic,1/1/98,10507.44663,72.55121951,5390516,10.7,8.2,Europe & Central Asia,High income: OECD
1028,SK,SVK,Slovak Republic,1/1/97,9955.383698,72.70487805,5383291,11,8.8,Europe & Central Asia,High income: OECD
1029,TJ,TJK,Tajikistan,1/1/91,2205.399657,62.62753659,5417554,39.483,32.3,Europe & Central Asia,Low income
1030,TJ,TJK,Tajikistan,1/1/97,788.83628,62.79734146,5936780,33.212,31.9,Europe & Central Asia,Low income
1031,TJ,TJK,Tajikistan,1/1/96,772.2970841,62.56319512,5862224,34.205,32.2,Europe & Central Asia,Low income
1032,TJ,TJK,Tajikistan,1/1/90,2349.639512,62.86478049,5297286,40.412,32.3,Europe & Central Asia,Low income
1033,TJ,TJK,Tajikistan,1/1/98,829.111232,63.06568293,6012308,32.257,31.4,Europe & Central Asia,Low income
1034,TJ,TJK,Tajikistan,1/1/92,1570.892229,62.43319512,5523207,38.445,32.5,Europe & Central Asia,Low income
1035,TJ,TJK,Tajikistan,1/1/06,1653.075399,66.66180488,6949566,29.098,24.9,Europe & Central Asia,Low income
1036,TJ,TJK,Tajikistan,1/1/07,1790.92569,67.2074878,7099021,29.38,24.4,Europe & Central Asia,Low income
1037,TJ,TJK,Tajikistan,1/1/08,1928.200965,67.71458537,7254072,29.735,23.9,Europe & Central Asia,Low income
1038,TJ,TJK,Tajikistan,1/1/95,922.7668023,62.3874878,5784330,35.226,32.5,Europe & Central Asia,Low income
1039,TJ,TJK,Tajikistan,1/1/99,861.2259541,63.36363415,6094126,31.368,30.9,Europe & Central Asia,Low income
1040,TJ,TJK,Tajikistan,1/1/00,939.7408332,63.69529268,6186152,30.583,30.1,Europe & Central Asia,Low income
1041,TJ,TJK,Tajikistan,1/1/01,1041.638855,64.07482927,6290413,29.937,29.2,Europe & Central Asia,Low income
1042,TJ,TJK,Tajikistan,1/1/09,1972.915229,68.17053659,7414960,30.116,23.3,Europe & Central Asia,Low income
1043,TJ,TJK,Tajikistan,1/1/94,1046.652122,62.30158537,5702611,36.281,32.8,Europe & Central Asia,Low income
1044,TJ,TJK,Tajikistan,1/1/14,2700.584241,69.59797561,8295840,30.592,20.9,Europe & Central Asia,Low income
1045,TJ,TJK,Tajikistan,1/1/03,1277.456611,65.002,6532871,29.117,27.5,Europe & Central Asia,Low income
1046,TJ,TJK,Tajikistan,1/1/04,1418.731408,65.53702439,6666628,28.947,26.4,Europe & Central Asia,Low income
1047,TJ,TJK,Tajikistan,1/1/05,1530.575696,66.09721951,6805655,28.942,25.6,Europe & Central Asia,Low income
1048,TJ,TJK,Tajikistan,1/1/10,2080.044388,68.56339024,7581696,30.46,22.8,Europe & Central Asia,Low income
1049,TJ,TJK,Tajikistan,1/1/11,2229.445742,68.89178049,7753925,30.708,22.3,Europe & Central Asia,Low income
1050,TJ,TJK,Tajikistan,1/1/12,2386.327474,69.16697561,7930929,30.826,21.8,Europe & Central Asia,Low income
1051,TJ,TJK,Tajikistan,1/1/93,1322.108974,62.31814634,5616797,37.363,32.7,Europe & Central Asia,Low income
1052,TJ,TJK,Tajikistan,1/1/02,1150.615837,64.51090244,6406518,29.447,28.4,Europe & Central Asia,Low income
1053,TJ,TJK,Tajikistan,1/1/13,2546.586587,69.40017073,8111894,30.792,21.4,Europe & Central Asia,Low income
1054,TM,TKM,Turkmenistan,1/1/90,5398.792743,62.67414634,3668000,35.313,30.1,Europe & Central Asia,Lower middle income
1055,TM,TKM,Turkmenistan,1/1/03,4699.745806,64.24039024,4648036,22.985,29.1,Europe & Central Asia,Lower middle income
1056,TM,TKM,Turkmenistan,1/1/97,3187.358553,63.40012195,4335991,26.032,32,Europe & Central Asia,Lower middle income
1057,TM,TKM,Turkmenistan,1/1/93,4419.25027,62.77136585,3991917,31.886,32,Europe & Central Asia,Lower middle income
1058,TM,TKM,Turkmenistan,1/1/04,5017.71966,64.33743902,4696876,22.815,28.5,Europe & Central Asia,Lower middle income
1059,TM,TKM,Turkmenistan,1/1/92,4373.202162,62.70614634,3881973,33.26,31.5,Europe & Central Asia,Lower middle income
1060,TM,TKM,Turkmenistan,1/1/12,12689.34383,65.31158537,5172941,21.505,24.3,Europe & Central Asia,Lower middle income
1061,TM,TKM,Turkmenistan,1/1/13,14029.49479,65.45656098,5240088,21.322,23.7,Europe & Central Asia,Lower middle income
1062,TM,TKM,Turkmenistan,1/1/91,5174.383298,62.67829268,3772350,34.422,30.9,Europe & Central Asia,Lower middle income
1063,TM,TKM,Turkmenistan,1/1/11,11360.50215,65.16560976,5106672,21.659,24.8,Europe & Central Asia,Lower middle income
1064,TM,TKM,Turkmenistan,1/1/02,4508.433493,64.13760976,4600172,23.152,29.7,Europe & Central Asia,Lower middle income
1065,TM,TKM,Turkmenistan,1/1/07,7381.120936,64.63882927,4858235,22.231,26.9,Europe & Central Asia,Lower middle income
1066,TM,TKM,Turkmenistan,1/1/14,15529.86446,65.59853659,5307188,21.103,23.2,Europe & Central Asia,Lower middle income
1067,TM,TKM,Turkmenistan,1/1/01,4475.982721,64.02609756,4551762,23.351,30.2,Europe & Central Asia,Lower middle income
1068,TM,TKM,Turkmenistan,1/1/06,6550.184923,64.53180488,4801594,22.421,27.5,Europe & Central Asia,Lower middle income
1069,TM,TKM,Turkmenistan,1/1/96,3593.541232,63.20982927,4267690,27.332,32.2,Europe & Central Asia,Lower middle income
1070,TM,TKM,Turkmenistan,1/1/99,3977.536577,63.75121951,4449427,24.188,31.1,Europe & Central Asia,Lower middle income
1071,TM,TKM,Turkmenistan,1/1/05,5791.712128,64.43236585,4747839,22.624,28,Europe & Central Asia,Lower middle income
1072,TM,TKM,Turkmenistan,1/1/95,3370.440159,63.0302439,4188010,28.807,32.3,Europe & Central Asia,Lower middle income
1073,TM,TKM,Turkmenistan,1/1/10,9828.662204,65.0212439,5041995,21.796,25.3,Europe & Central Asia,Lower middle income
1074,TM,TKM,Turkmenistan,1/1/09,9004.579189,64.88353659,4978960,21.928,25.9,Europe & Central Asia,Lower middle income
1075,TM,TKM,Turkmenistan,1/1/00,4240.974059,63.89929268,4501419,23.663,30.6,Europe & Central Asia,Lower middle income
1076,TM,TKM,Turkmenistan,1/1/98,3404.150482,63.58246341,4395293,24.974,31.6,Europe & Central Asia,Lower middle income
1077,TM,TKM,Turkmenistan,1/1/08,8528.11332,64.75607317,4917541,22.069,26.3,Europe & Central Asia,Lower middle income
1078,TM,TKM,Turkmenistan,1/1/94,3638.09078,62.88056098,4095512,30.365,32.3,Europe & Central Asia,Lower middle income
1079,TR,TUR,Turkey,1/1/95,5411.486665,66.98192683,58522320,23.574,26,Europe & Central Asia,Upper middle income
1080,TR,TUR,Turkey,1/1/94,5023.565837,66.39873171,57608769,23.944,27.3,Europe & Central Asia,Upper middle income
1081,TR,TUR,Turkey,1/1/98,8718.848635,68.81226829,61344874,22.484,22.3,Europe & Central Asia,Upper middle income
1082,TR,TUR,Turkey,1/1/93,5285.68812,65.83790244,56707454,24.354,28.7,Europe & Central Asia,Upper middle income
1083,TR,TUR,Turkey,1/1/05,11512.46579,72.44812195,67860617,19.518,14.5,Europe & Central Asia,Upper middle income
1084,TR,TUR,Turkey,1/1/97,6283.881612,68.19968293,60394104,22.861,23.5,Europe & Central Asia,Upper middle income
1085,TR,TUR,Turkey,1/1/92,4855.142412,65.30021951,55811134,24.827,30,Europe & Central Asia,Upper middle income
1086,TR,TUR,Turkey,1/1/04,10278.93441,72.02987805,66973561,19.902,15.6,Europe & Central Asia,Upper middle income
1087,TR,TUR,Turkey,1/1/99,8311.060006,69.41539024,62295617,22.078,21.2,Europe & Central Asia,Upper middle income
1088,TR,TUR,Turkey,1/1/96,5824.367616,67.58621951,59451488,23.22,24.7,Europe & Central Asia,Upper middle income
1089,TR,TUR,Turkey,1/1/03,8915.651254,71.57419512,66060121,20.312,16.8,Europe & Central Asia,Upper middle income
1090,TR,TUR,Turkey,1/1/08,15181.65864,73.5007561,70344357,18.526,11.7,Europe & Central Asia,Upper middle income
1091,TR,TUR,Turkey,1/1/00,9320.910052,69.99934146,63240157,21.646,20.1,Europe & Central Asia,Upper middle income
1092,TR,TUR,Turkey,1/1/01,8749.151635,70.55580488,64182694,21.196,19,Europe & Central Asia,Upper middle income
1093,TR,TUR,Turkey,1/1/07,14034.77742,73.17707317,69515492,18.836,12.6,Europe & Central Asia,Upper middle income
1094,TR,TUR,Turkey,1/1/91,4551.98403,64.78309756,54909508,25.379,31.4,Europe & Central Asia,Upper middle income
1095,TR,TUR,Turkey,1/1/14,19390.38114,75.1635122,77523788,16.789,7.5,Europe & Central Asia,Upper middle income
1096,TR,TUR,Turkey,1/1/09,14651.10041,73.80321951,71261307,18.231,10.8,Europe & Central Asia,Upper middle income
1097,TR,TUR,Turkey,1/1/02,8784.446032,71.08197561,65125766,20.746,18,Europe & Central Asia,Upper middle income
1098,TR,TUR,Turkey,1/1/90,4438.79261,64.28234146,53994605,26.03,32.7,Europe & Central Asia,Upper middle income
1099,TR,TUR,Turkey,1/1/13,19042.88042,74.90070732,76223639,17.085,8.1,Europe & Central Asia,Upper middle income
1100,TR,TUR,Turkey,1/1/12,18449.25002,74.63680488,74849187,17.375,8.7,Europe & Central Asia,Upper middle income
1101,TR,TUR,Turkey,1/1/06,13026.34631,72.82858537,68704721,19.165,13.5,Europe & Central Asia,Upper middle income
1102,TR,TUR,Turkey,1/1/10,16165.81237,74.09092683,72310416,17.945,10.1,Europe & Central Asia,Upper middle income
1103,TR,TUR,Turkey,1/1/11,17796.47519,74.36734146,73517002,17.661,9.3,Europe & Central Asia,Upper middle income
1104,UA,UKR,Ukraine,1/1/10,7685.569632,70.26536585,45870700,10.8,7.1,Europe & Central Asia,Lower middle income
1105,UA,UKR,Ukraine,1/1/11,8281.867126,70.80926829,45706100,11,6.8,Europe & Central Asia,Lower middle income
1106,UA,UKR,Ukraine,1/1/01,4300.749281,68.28707317,48683865,7.7,10.6,Europe & Central Asia,Lower middle income
1107,UA,UKR,Ukraine,1/1/08,8417.004142,68.25146341,46258200,11,7.8,Europe & Central Asia,Lower middle income
1108,UA,UKR,Ukraine,1/1/09,7257.897526,69.19,46053300,11.1,7.5,Europe & Central Asia,Lower middle income
1109,UA,UKR,Ukraine,1/1/14,8666.902913,71.18658537,45362900,10.8,5.7,Europe & Central Asia,Lower middle income
1110,UA,UKR,Ukraine,1/1/07,8025.898666,68.22219512,46509350,10.2,8.2,Europe & Central Asia,Lower middle income
1111,UA,UKR,Ukraine,1/1/06,7202.3367,68.07756098,46787750,9.8,8.5,Europe & Central Asia,Lower middle income
1112,UA,UKR,Ukraine,1/1/98,3406.497525,67.98878049,50143939,8.3,12.1,Europe & Central Asia,Lower middle income
1113,UA,UKR,Ukraine,1/1/92,5897.088957,69.06829268,52150266,11.4,12.1,Europe & Central Asia,Lower middle income
1114,UA,UKR,Ukraine,1/1/13,8629.934387,71.1595122,45489600,11.1,6.1,Europe & Central Asia,Lower middle income
1115,UA,UKR,Ukraine,1/1/00,3812.138111,67.8595122,49175848,7.8,11.2,Europe & Central Asia,Lower middle income
1116,UA,UKR,Ukraine,1/1/02,4639.718772,68.27560976,48202500,8.7,10.1,Europe & Central Asia,Lower middle income
1117,UA,UKR,Ukraine,1/1/91,6403.325229,68.87804878,52000470,12.1,12,Europe & Central Asia,Lower middle income
1118,UA,UKR,Ukraine,1/1/12,8472.201129,70.94414634,45593300,11.4,6.4,Europe & Central Asia,Lower middle income
1119,UA,UKR,Ukraine,1/1/04,6057.435666,68.18536585,47451600,9.004965059,9.1,Europe & Central Asia,Lower middle income
1120,UA,UKR,Ukraine,1/1/90,6780.273839,70.13658537,51892000,12.7,12.1,Europe & Central Asia,Lower middle income
1121,UA,UKR,Ukraine,1/1/97,3404.628912,67.29536585,50594105,8.7,12.4,Europe & Central Asia,Lower middle income
1122,UA,UKR,Ukraine,1/1/03,5219.247196,68.21073171,47812950,8.545801922,9.6,Europe & Central Asia,Lower middle income
1123,UA,UKR,Ukraine,1/1/99,3484.41102,68.21341463,49673350,7.8,11.7,Europe & Central Asia,Lower middle income
1124,UA,UKR,Ukraine,1/1/05,6468.381721,67.95682927,47105150,9,8.8,Europe & Central Asia,Lower middle income
1125,UA,UKR,Ukraine,1/1/94,4093.793048,67.83853659,51921041,10,12.4,Europe & Central Asia,Lower middle income
1126,UA,UKR,Ukraine,1/1/93,5175.637159,68.47560976,52179210,10.7,12.2,Europe & Central Asia,Lower middle income
1127,UA,UKR,Ukraine,1/1/96,3419.566006,66.88780488,51057189,9.1,12.6,Europe & Central Asia,Lower middle income
1128,UA,UKR,Ukraine,1/1/95,3698.432273,67.13707317,51512299,9.6,12.6,Europe & Central Asia,Lower middle income
1129,UZ,UZB,Uzbekistan,1/1/91,1972.116783,66.50626829,20952000,34.5,30.7,Europe & Central Asia,Lower middle income
1130,UZ,UZB,Uzbekistan,1/1/92,1749.656691,66.35926829,21449000,33.1,30.7,Europe & Central Asia,Lower middle income
1131,UZ,UZB,Uzbekistan,1/1/98,1785.916608,66.70878049,24051000,23.4,29.8,Europe & Central Asia,Lower middle income
1132,UZ,UZB,Uzbekistan,1/1/90,1959.360176,66.68417073,20510000,33.7,30.9,Europe & Central Asia,Lower middle income
1133,UZ,UZB,Uzbekistan,1/1/02,2150.353282,67.10836585,25271850,21.07132599,27.9,Europe & Central Asia,Lower middle income
1134,UZ,UZB,Uzbekistan,1/1/07,3278.822341,67.53121951,26868000,22.66327004,24.9,Europe & Central Asia,Lower middle income
1135,UZ,UZB,Uzbekistan,1/1/12,4791.189289,68.10197561,29774500,21,22.1,Europe & Central Asia,Lower middle income
